episode,epsilon,avg_reward,wr_random,wr_greedy,wr_heuristic,wr_fast_minimax,loss,mean_q,grad_norm,mean_td_error,beta
108700,0.0100,-0.110,0.886,0.668,0.478,0.234,0.0055756522342562675,0.09432509541511536,0.11469200253486633,0.31466084718704224,1.0
108750,0.0100,-0.200,0.886,0.668,0.478,0.234,0.0023465529084205627,0.10587567090988159,0.020269539207220078,0.32668620347976685,1.0
108800,0.0100,-0.270,0.886,0.668,0.478,0.234,0.002127754269167781,-0.034709274768829346,0.01936463825404644,0.2865722179412842,1.0
108850,0.0100,-0.290,0.886,0.668,0.478,0.234,0.001158867496997118,0.1538613736629486,0.030724577605724335,0.30001792311668396,1.0
108900,0.0100,-0.190,0.886,0.668,0.478,0.234,0.009388705715537071,0.10877034068107605,0.06441630423069,0.32371142506599426,1.0
108950,0.0100,-0.110,0.886,0.668,0.478,0.235,0.004525450058281422,0.09900117665529251,0.029340898618102074,0.3637392520904541,1.0
109000,0.0100,-0.260,0.886,0.668,0.478,0.234,0.005969323217868805,0.08821769058704376,0.041520874947309494,0.32034003734588623,1.0
109050,0.0100,-0.170,0.886,0.668,0.478,0.235,0.0034021842293441296,0.05842641741037369,0.028259586542844772,0.2836785316467285,1.0
109100,0.0100,-0.100,0.886,0.668,0.478,0.234,0.006747478153556585,0.12471930682659149,0.04109380394220352,0.2878870368003845,1.0
109150,0.0100,-0.350,0.886,0.668,0.478,0.234,0.0007440538611263037,0.1756262183189392,0.007122597191482782,0.28515803813934326,1.0
109200,0.0100,-0.380,0.886,0.668,0.478,0.234,0.0013684259029105306,-0.0007119476795196533,0.014038811437785625,0.2606583833694458,1.0
109250,0.0100,-0.290,0.886,0.668,0.478,0.234,0.0045855967327952385,0.08720119297504425,0.027836471796035767,0.26725953817367554,1.0
109300,0.0100,-0.230,0.886,0.668,0.478,0.234,0.006140667013823986,0.0908360630273819,0.04037429764866829,0.31063389778137207,1.0
109350,0.0100,-0.220,0.886,0.668,0.478,0.234,0.010288123041391373,0.17639288306236267,0.07722464203834534,0.2703859806060791,1.0
109400,0.0100,-0.250,0.886,0.668,0.478,0.235,0.0026153968647122383,0.06194549798965454,0.025050153955817223,0.25191083550453186,1.0
109450,0.0100,-0.320,0.886,0.668,0.478,0.235,0.00047401359188370407,0.07240749895572662,0.03363938257098198,0.25827667117118835,1.0
109500,0.0100,-0.350,0.886,0.668,0.478,0.235,0.007749614305794239,0.04733952879905701,0.0675363689661026,0.2644900977611542,1.0
109550,0.0100,-0.280,0.886,0.668,0.478,0.235,0.0017362544313073158,0.15890394151210785,0.022729339078068733,0.2759270668029785,1.0
109600,0.0100,-0.300,0.886,0.668,0.478,0.235,0.007263792213052511,0.08901860564947128,0.057237375527620316,0.2767181992530823,1.0
109650,0.0100,-0.160,0.886,0.668,0.478,0.235,0.0030824204441159964,0.0590481236577034,0.019761014729738235,0.3291817307472229,1.0
109700,0.0100,-0.080,0.886,0.668,0.478,0.235,0.0006037280545569956,0.021091504022479057,0.02650121971964836,0.3180864453315735,1.0
109750,0.0100,-0.210,0.886,0.668,0.478,0.235,0.0009118884336203337,0.109296515583992,0.015298448503017426,0.2843772768974304,1.0
109800,0.0100,-0.250,0.886,0.668,0.478,0.235,0.007348616607487202,0.10371953248977661,0.0653887465596199,0.311102032661438,1.0
109850,0.0100,-0.270,0.886,0.668,0.478,0.235,0.0011437085922807455,0.10822610557079315,0.05671553686261177,0.27804139256477356,1.0
109900,0.0100,-0.230,0.886,0.668,0.478,0.235,0.003370310179889202,0.10307223349809647,0.029744412750005722,0.2660267949104309,1.0
109950,0.0100,-0.200,0.886,0.668,0.478,0.235,0.001459477934986353,-0.021304896101355553,0.01311026606708765,0.24499574303627014,1.0
110000,0.0100,-0.250,0.886,0.668,0.478,0.235,0.0048430850729346275,0.07512721419334412,0.031292159110307693,0.30247601866722107,1.0
110050,0.0100,-0.100,0.886,0.668,0.478,0.235,0.006404190324246883,0.15584824979305267,0.04204640910029411,0.2997310757637024,1.0
110100,0.0100,-0.100,0.886,0.668,0.478,0.235,0.004199367482215166,0.07872152328491211,0.02593623287975788,0.28231364488601685,1.0
110150,0.0100,-0.160,0.886,0.668,0.478,0.235,0.00431437510997057,0.13486339151859283,0.04394780471920967,0.2986292243003845,1.0
110200,0.0100,-0.170,0.886,0.668,0.478,0.235,0.0036890176124870777,0.17719438672065735,0.033826906234025955,0.3080727159976959,1.0
110250,0.0100,-0.350,0.886,0.668,0.478,0.235,0.002513169776648283,0.0628715455532074,0.04941792041063309,0.24137237668037415,1.0
110300,0.0100,-0.370,0.886,0.668,0.478,0.235,0.004214594140648842,0.190480574965477,0.02508254535496235,0.36338430643081665,1.0
110350,0.0100,-0.210,0.887,0.668,0.478,0.235,0.0067668515257537365,0.026964731514453888,0.03533689305186272,0.3213372826576233,1.0
110400,0.0100,-0.190,0.887,0.668,0.478,0.235,0.0025177309289574623,0.11968588083982468,0.03301834315061569,0.2708483040332794,1.0
110450,0.0100,-0.180,0.887,0.668,0.478,0.235,0.006532910279929638,0.1627614051103592,0.05150896683335304,0.3109089732170105,1.0
110500,0.0100,-0.280,0.887,0.668,0.478,0.235,0.006917595863342285,0.08854813873767853,0.0757429227232933,0.2889951467514038,1.0
110550,0.0100,-0.360,0.887,0.668,0.478,0.235,0.0013818828156217933,0.08692588657140732,0.017310582101345062,0.2965664863586426,1.0
110600,0.0100,-0.230,0.887,0.668,0.478,0.235,0.0062878914177417755,-8.767284452915192e-05,0.07011763006448746,0.32194122672080994,1.0
110650,0.0100,-0.290,0.887,0.668,0.478,0.235,0.005405137315392494,0.1785818338394165,0.047694191336631775,0.2909647226333618,1.0
110700,0.0100,-0.280,0.887,0.668,0.478,0.235,0.0010823076590895653,0.15576951205730438,0.0072493236511945724,0.29605674743652344,1.0
110750,0.0100,-0.250,0.887,0.668,0.478,0.235,0.0033863710705190897,0.08678572624921799,0.029223429039120674,0.2765035033226013,1.0
110800,0.0100,-0.330,0.886,0.668,0.478,0.235,0.0020243774633854628,0.09573636949062347,0.02447504550218582,0.2874109745025635,1.0
110850,0.0100,-0.290,0.887,0.668,0.478,0.235,0.00037759734550490975,0.08702845871448517,0.010228692553937435,0.26085805892944336,1.0
110900,0.0100,-0.130,0.887,0.668,0.478,0.235,0.0024477941915392876,0.18178462982177734,0.01715596579015255,0.332125186920166,1.0
110950,0.0100,-0.080,0.887,0.668,0.478,0.235,0.006859850138425827,0.09954409301280975,0.05233922600746155,0.2450915426015854,1.0
111000,0.0100,-0.240,0.887,0.668,0.478,0.235,0.0022998591884970665,0.06773357838392258,0.02987830527126789,0.2807658016681671,1.0
111050,0.0100,-0.270,0.887,0.668,0.478,0.235,0.0025142820086330175,0.03139958530664444,0.01821637526154518,0.26551756262779236,1.0
111100,0.0100,-0.280,0.887,0.668,0.478,0.235,0.005353376269340515,0.22757954895496368,0.045161835849285126,0.2991381287574768,1.0
111150,0.0100,-0.250,0.887,0.668,0.478,0.235,0.008174032904207706,0.1606447398662567,0.04459583759307861,0.34465354681015015,1.0
111200,0.0100,-0.280,0.887,0.668,0.478,0.235,0.0027359959203749895,0.11073639988899231,0.021289179101586342,0.26888665556907654,1.0
111250,0.0100,-0.340,0.887,0.668,0.478,0.235,0.004087235312908888,0.057342201471328735,0.03233286365866661,0.30130940675735474,1.0
111300,0.0100,-0.240,0.887,0.668,0.478,0.235,0.008036758750677109,0.062020473182201385,0.0567803829908371,0.27279525995254517,1.0
111350,0.0100,-0.260,0.887,0.668,0.478,0.235,0.005842287093400955,0.1638742834329605,0.05433983728289604,0.2880653738975525,1.0
111400,0.0100,-0.180,0.887,0.668,0.478,0.235,0.0036591808311641216,0.13815969228744507,0.026262568309903145,0.29014265537261963,1.0
111450,0.0100,-0.180,0.887,0.668,0.478,0.235,0.001379252877086401,-0.05951564759016037,0.013255300000309944,0.24509304761886597,1.0
111500,0.0100,-0.270,0.887,0.668,0.478,0.235,0.0016325312899425626,-0.03555534780025482,0.016512760892510414,0.26086270809173584,1.0
111550,0.0100,-0.310,0.887,0.668,0.478,0.235,0.0010870983824133873,0.1500205099582672,0.0069399080239236355,0.3018903136253357,1.0
111600,0.0100,-0.410,0.887,0.668,0.478,0.235,0.007373990025371313,0.18393611907958984,0.04634057730436325,0.3196001946926117,1.0
111650,0.0100,-0.340,0.887,0.668,0.478,0.235,0.0019232163904234767,0.056871019303798676,0.025510692968964577,0.23449721932411194,1.0
111700,0.0100,-0.280,0.887,0.668,0.478,0.235,0.0043524084612727165,0.23083052039146423,0.04151236265897751,0.2887590527534485,1.0
111750,0.0100,-0.310,0.887,0.668,0.478,0.235,0.0018630926497280598,0.14330129325389862,0.019580740481615067,0.28282320499420166,1.0
111800,0.0100,-0.160,0.887,0.668,0.478,0.235,0.0024611412081867456,0.07815511524677277,0.021464167162775993,0.2874467968940735,1.0
111850,0.0100,-0.160,0.887,0.668,0.478,0.235,0.0057972087524831295,0.01005447655916214,0.04129265248775482,0.3172963857650757,1.0
111900,0.0100,-0.220,0.887,0.668,0.478,0.235,0.005346146412193775,0.0961722582578659,0.037927962839603424,0.292224645614624,1.0
111950,0.0100,-0.310,0.887,0.668,0.478,0.235,0.0007266514003276825,0.17531025409698486,0.009220297448337078,0.3013942837715149,1.0
112000,0.0100,-0.250,0.886,0.668,0.478,0.235,0.003174608340486884,0.05611976981163025,0.028781305998563766,0.3014078140258789,1.0
112050,0.0100,-0.070,0.886,0.668,0.478,0.235,0.004668413661420345,0.1884233057498932,0.043070126324892044,0.25661465525627136,1.0
112100,0.0100,-0.220,0.886,0.668,0.478,0.235,0.0016485605156049132,-0.03983301669359207,0.02212885208427906,0.24233412742614746,1.0
112150,0.0100,-0.280,0.886,0.668,0.478,0.235,0.0034721968695521355,0.12417137622833252,0.02408403530716896,0.2818606197834015,1.0
112200,0.0100,-0.160,0.886,0.668,0.478,0.235,0.004014018457382917,0.001744486391544342,0.02821964956820011,0.28984665870666504,1.0
112250,0.0100,-0.180,0.886,0.668,0.478,0.235,0.0042560407891869545,0.0500907227396965,0.05998709052801132,0.3068010210990906,1.0
112300,0.0100,-0.280,0.886,0.668,0.478,0.235,0.0025673029012978077,0.05472195893526077,0.02121790684759617,0.25783103704452515,1.0
112350,0.0100,-0.240,0.886,0.668,0.478,0.235,0.0042249904945492744,0.03084268979728222,0.029699502512812614,0.3237854242324829,1.0
112400,0.0100,-0.140,0.886,0.668,0.478,0.235,0.009984586387872696,0.08752897381782532,0.07854931801557541,0.2805265188217163,1.0
112450,0.0100,-0.130,0.886,0.668,0.478,0.235,0.0011904486455023289,0.08254736661911011,0.01515614241361618,0.23968875408172607,1.0
112500,0.0100,-0.250,0.886,0.668,0.478,0.235,0.0011679833987727761,0.0510387048125267,0.0380493588745594,0.2497362196445465,1.0
112550,0.0100,-0.280,0.886,0.668,0.478,0.235,0.007094488479197025,0.11124885827302933,0.04250388965010643,0.38294827938079834,1.0
112600,0.0100,-0.250,0.886,0.668,0.478,0.235,0.00183967687189579,0.11210740357637405,0.014440241269767284,0.26814472675323486,1.0
112650,0.0100,-0.330,0.887,0.668,0.478,0.235,0.0020951302722096443,0.009542332030832767,0.016408294439315796,0.3124217092990875,1.0
112700,0.0100,-0.310,0.887,0.668,0.478,0.235,0.0017617047997191548,0.14511734247207642,0.014054193161427975,0.33292239904403687,1.0
112750,0.0100,-0.280,0.887,0.668,0.478,0.235,0.006127549335360527,0.053286582231521606,0.046196695417165756,0.281046062707901,1.0
112800,0.0100,-0.510,0.887,0.668,0.478,0.235,0.002137343166396022,0.04625023901462555,0.017683828249573708,0.32088613510131836,1.0
112850,0.0100,-0.440,0.887,0.668,0.478,0.235,0.004389171488583088,0.09324681013822556,0.06560807675123215,0.2920384407043457,1.0
112900,0.0100,-0.130,0.887,0.668,0.478,0.235,0.0018510841764509678,0.15724581480026245,0.01816456764936447,0.2694869935512543,1.0
112950,0.0100,-0.110,0.887,0.668,0.478,0.235,0.00754312239587307,0.0010047107934951782,0.06185111030936241,0.2854771018028259,1.0
113000,0.0100,-0.210,0.887,0.668,0.478,0.235,0.004894934594631195,0.2589266300201416,0.04566311463713646,0.23036640882492065,1.0
113050,0.0100,-0.280,0.887,0.668,0.478,0.235,0.0031926415394991636,0.020060129463672638,0.027281587943434715,0.3393884301185608,1.0
113100,0.0100,-0.240,0.887,0.668,0.478,0.235,0.005970210302621126,0.1275121420621872,0.05125400424003601,0.28760313987731934,1.0
113150,0.0100,-0.250,0.887,0.668,0.478,0.235,0.0009883196325972676,0.05381021648645401,0.008530274964869022,0.22314302623271942,1.0
113200,0.0100,-0.260,0.887,0.668,0.478,0.235,0.003696977626532316,0.08589616417884827,0.022455135360360146,0.2961275577545166,1.0
113250,0.0100,-0.190,0.887,0.668,0.478,0.235,0.002334779594093561,0.12836810946464539,0.019828680902719498,0.28767383098602295,1.0
113300,0.0100,-0.260,0.887,0.668,0.478,0.235,0.00432574562728405,0.08891640603542328,0.03247731551527977,0.28379327058792114,1.0
113350,0.0100,-0.360,0.887,0.668,0.478,0.235,0.002587045542895794,0.061389513313770294,0.02413552813231945,0.26963913440704346,1.0
113400,0.0100,-0.290,0.887,0.668,0.478,0.235,0.007044053636491299,0.22709016501903534,0.03944763168692589,0.34740588068962097,1.0
113450,0.0100,-0.190,0.887,0.668,0.478,0.235,0.0032663620077073574,0.0667339563369751,0.03646412119269371,0.2880434989929199,1.0
113500,0.0100,-0.150,0.887,0.668,0.478,0.235,0.004842963069677353,0.05844761058688164,0.031830981373786926,0.3119335174560547,1.0
113550,0.0100,-0.170,0.887,0.668,0.478,0.235,0.004415828734636307,0.2616918683052063,0.03635718673467636,0.29577183723449707,1.0
113600,0.0100,-0.340,0.887,0.668,0.478,0.235,0.0032238527201116085,0.0786970853805542,0.06403801590204239,0.25986719131469727,1.0
113650,0.0100,-0.460,0.887,0.668,0.478,0.235,0.006258617155253887,0.10490825027227402,0.05684927850961685,0.294476181268692,1.0
113700,0.0100,-0.320,0.887,0.668,0.478,0.235,0.005655563436448574,0.09086357057094574,0.03745139017701149,0.31324923038482666,1.0
113750,0.0100,-0.210,0.887,0.668,0.478,0.235,0.006747082807123661,0.0013807397335767746,0.07899297028779984,0.3853580951690674,1.0
113800,0.0100,-0.270,0.887,0.668,0.478,0.235,0.005317053757607937,0.20168066024780273,0.03367822244763374,0.33297470211982727,1.0
113850,0.0100,-0.330,0.887,0.668,0.478,0.235,0.007761664688587189,0.06679582595825195,0.055442556738853455,0.27340176701545715,1.0
113900,0.0100,-0.220,0.887,0.668,0.478,0.235,0.0064765047281980515,0.0178229920566082,0.04373333603143692,0.3204067647457123,1.0
113950,0.0100,-0.250,0.887,0.668,0.478,0.235,0.0068378932774066925,0.06381455808877945,0.07962349057197571,0.2569164037704468,1.0
114000,0.0100,-0.330,0.887,0.668,0.478,0.235,0.005420454777777195,0.154973566532135,0.049077924340963364,0.2678403854370117,1.0
114050,0.0100,-0.260,0.887,0.668,0.478,0.235,0.0033693183213472366,0.09911509603261948,0.022122934460639954,0.3326936960220337,1.0
114100,0.0100,-0.420,0.887,0.668,0.478,0.235,0.0031704548746347427,0.07461658120155334,0.02288270927965641,0.31932735443115234,1.0
114150,0.0100,-0.430,0.887,0.668,0.478,0.235,0.009800204075872898,0.078357994556427,0.07037821412086487,0.30199116468429565,1.0
114200,0.0100,-0.280,0.887,0.668,0.478,0.235,0.0034941700287163258,0.1623450666666031,0.026611128821969032,0.2958552837371826,1.0
114250,0.0100,-0.160,0.887,0.668,0.478,0.235,0.0037760152481496334,0.17530730366706848,0.033994629979133606,0.30070096254348755,1.0
114300,0.0100,-0.190,0.887,0.668,0.478,0.235,0.0025084929075092077,0.0735584944486618,0.037348486483097076,0.30657026171684265,1.0
114350,0.0100,-0.250,0.887,0.668,0.478,0.235,0.0020556445233523846,0.057214733213186264,0.018077118322253227,0.2782495617866516,1.0
114400,0.0100,-0.160,0.887,0.668,0.478,0.235,0.0022265869192779064,0.15672776103019714,0.014620073139667511,0.29275602102279663,1.0
114450,0.0100,-0.260,0.887,0.668,0.478,0.235,0.01294187642633915,-0.00010968931019306183,0.08080491423606873,0.2987188994884491,1.0
114500,0.0100,-0.140,0.887,0.668,0.478,0.235,0.004218788351863623,0.1264277845621109,0.03991221636533737,0.28006625175476074,1.0
114550,0.0100,-0.280,0.886,0.668,0.478,0.235,0.004663102328777313,0.1394806057214737,0.04947098344564438,0.2699974775314331,1.0
114600,0.0100,-0.560,0.887,0.668,0.478,0.235,0.0008861323003657162,0.10581664741039276,0.010384021326899529,0.2724682688713074,1.0
114650,0.0100,-0.380,0.886,0.668,0.478,0.235,0.006602453999221325,-0.0028181076049804688,0.04942827299237251,0.28726905584335327,1.0
114700,0.0100,-0.140,0.886,0.668,0.478,0.235,0.004855632781982422,0.0013858824968338013,0.03817281499505043,0.3093413710594177,1.0
114750,0.0100,-0.080,0.886,0.668,0.478,0.235,0.0030516991391777992,0.13277052342891693,0.03717714175581932,0.26436036825180054,1.0
114800,0.0100,-0.160,0.886,0.668,0.478,0.235,0.00044326711213216186,0.0757623016834259,0.011159473098814487,0.29281455278396606,1.0
114850,0.0100,-0.070,0.886,0.668,0.478,0.235,0.0009629721753299236,0.08209587633609772,0.01567952148616314,0.27028506994247437,1.0
114900,0.0100,-0.060,0.886,0.668,0.478,0.235,0.001013522269204259,0.12283305823802948,0.008008564822375774,0.265475869178772,1.0
114950,0.0100,-0.170,0.886,0.668,0.478,0.235,0.0020959048997610807,0.001439470797777176,0.01811933144927025,0.2691824734210968,1.0
115000,0.0100,-0.200,0.886,0.668,0.478,0.235,0.0038042361848056316,0.222497820854187,0.030964531004428864,0.2621951699256897,1.0
115050,0.0100,-0.200,0.886,0.668,0.478,0.235,0.0012399395927786827,0.08979132771492004,0.011617838405072689,0.252408504486084,1.0
115100,0.0100,-0.180,0.886,0.668,0.478,0.235,0.0028526128735393286,0.04467809200286865,0.026396138593554497,0.2672737240791321,1.0
115150,0.0100,-0.290,0.886,0.668,0.478,0.235,0.0015414055669680238,0.16496413946151733,0.012313399463891983,0.2983703017234802,1.0
115200,0.0100,-0.380,0.886,0.668,0.478,0.235,0.0036793635226786137,0.10207495093345642,0.033708374947309494,0.25963038206100464,1.0
115250,0.0100,-0.260,0.886,0.668,0.478,0.235,0.004818443208932877,0.25329482555389404,0.027766624465584755,0.3159411549568176,1.0
115300,0.0100,-0.090,0.886,0.668,0.478,0.235,0.012544823810458183,-0.03266434371471405,0.09192688018083572,0.29940736293792725,1.0
115350,0.0100,-0.090,0.886,0.668,0.478,0.236,0.004461952485144138,0.1345469206571579,0.026332039386034012,0.26488444209098816,1.0
115400,0.0100,-0.220,0.886,0.668,0.478,0.236,0.006553012877702713,0.15884947776794434,0.038423314690589905,0.3228476047515869,1.0
115450,0.0100,-0.150,0.886,0.668,0.478,0.236,0.002643491607159376,0.06079196184873581,0.021469827741384506,0.3082839846611023,1.0
115500,0.0100,-0.130,0.886,0.668,0.478,0.236,0.011418621055781841,0.12583252787590027,0.07150477170944214,0.2978903353214264,1.0
115550,0.0100,-0.260,0.886,0.668,0.478,0.236,0.0030678664334118366,0.1985759437084198,0.030928276479244232,0.3208223581314087,1.0
115600,0.0100,-0.320,0.886,0.668,0.478,0.236,0.004304411355406046,0.0877857506275177,0.052198633551597595,0.27316349744796753,1.0
115650,0.0100,-0.240,0.886,0.668,0.478,0.236,0.0017135340021923184,0.1874549388885498,0.04828168824315071,0.29446426033973694,1.0
115700,0.0100,-0.260,0.886,0.668,0.478,0.235,0.003431193996220827,0.14461135864257812,0.03008388541638851,0.2633582055568695,1.0
115750,0.0100,-0.260,0.886,0.668,0.478,0.235,0.004305953159928322,0.07238263636827469,0.05118821933865547,0.27427929639816284,1.0
115800,0.0100,-0.200,0.886,0.668,0.478,0.235,0.0020186614710837603,0.0766444206237793,0.01578115113079548,0.31418800354003906,1.0
115850,0.0100,-0.200,0.886,0.668,0.478,0.235,0.00759880430996418,-0.046117477118968964,0.056460190564394,0.2708701193332672,1.0
115900,0.0100,-0.310,0.886,0.669,0.478,0.235,0.0071334270760416985,0.06939021497964859,0.051965851336717606,0.3268340826034546,1.0
115950,0.0100,-0.280,0.886,0.669,0.478,0.235,0.0011089653708040714,0.19463813304901123,0.01621018908917904,0.2992052435874939,1.0
116000,0.0100,-0.070,0.886,0.669,0.478,0.236,0.00607686210423708,0.06249497830867767,0.03932242467999458,0.2951061725616455,1.0
116050,0.0100,-0.170,0.886,0.669,0.478,0.236,0.0033942314330488443,-0.03919413313269615,0.025361057370901108,0.2807044982910156,1.0
116100,0.0100,-0.320,0.886,0.669,0.478,0.235,0.003518135752528906,0.21370694041252136,0.03071770630776882,0.28112196922302246,1.0
116150,0.0100,-0.370,0.886,0.669,0.478,0.235,0.002541027497500181,0.08574049174785614,0.02491551637649536,0.24930518865585327,1.0
116200,0.0100,-0.340,0.886,0.669,0.478,0.235,0.005120295099914074,-0.051291752606630325,0.04706058278679848,0.26030704379081726,1.0
116250,0.0100,-0.350,0.886,0.669,0.478,0.235,0.004797569941729307,0.09143097698688507,0.03274960443377495,0.2707575559616089,1.0
116300,0.0100,-0.290,0.886,0.669,0.478,0.235,0.003006956074386835,0.07360221445560455,0.032126035541296005,0.24064669013023376,1.0
116350,0.0100,-0.160,0.886,0.669,0.478,0.235,0.004406618420034647,-0.0022926628589630127,0.02787809818983078,0.2771316170692444,1.0
116400,0.0100,-0.290,0.886,0.668,0.478,0.235,0.00452814158052206,0.09956701844930649,0.031465332955121994,0.3257744014263153,1.0
116450,0.0100,-0.290,0.886,0.668,0.478,0.235,0.002350705210119486,0.126363605260849,0.020383667200803757,0.31370803713798523,1.0
116500,0.0100,-0.290,0.886,0.668,0.478,0.235,0.004308693110942841,0.026621289551258087,0.03203530237078667,0.28856712579727173,1.0
116550,0.0100,-0.300,0.886,0.669,0.478,0.235,0.000994333066046238,0.007458183914422989,0.008099420927464962,0.2682095468044281,1.0
116600,0.0100,-0.160,0.886,0.668,0.478,0.235,0.0014044322306290269,0.12402939796447754,0.05865543708205223,0.2863254249095917,1.0
116650,0.0100,-0.200,0.886,0.669,0.478,0.235,0.01060386374592781,0.05375074967741966,0.07379066199064255,0.29938310384750366,1.0
116700,0.0100,-0.080,0.886,0.669,0.478,0.235,0.005250218324363232,0.1285649538040161,0.053264811635017395,0.2803371548652649,1.0
116750,0.0100,-0.210,0.886,0.669,0.478,0.235,0.001715774880722165,0.16642074286937714,0.01980024017393589,0.28542619943618774,1.0
116800,0.0100,-0.330,0.886,0.669,0.478,0.235,0.0021706463303416967,0.0440327525138855,0.015471053309738636,0.28814399242401123,1.0
116850,0.0100,-0.230,0.886,0.669,0.478,0.235,0.003229055553674698,0.02627466432750225,0.025015227496623993,0.3031025528907776,1.0
116900,0.0100,-0.290,0.886,0.669,0.478,0.235,0.00707270298153162,0.16241875290870667,0.06372196227312088,0.27969464659690857,1.0
116950,0.0100,-0.210,0.886,0.669,0.478,0.236,0.004256981424987316,0.01701311022043228,0.03976092115044594,0.2752402722835541,1.0
117000,0.0100,-0.120,0.886,0.669,0.478,0.236,0.0021347221918404102,0.1405639946460724,0.035561516880989075,0.2666167616844177,1.0
117050,0.0100,-0.200,0.886,0.669,0.478,0.236,0.009150616824626923,0.11402328312397003,0.0708591565489769,0.24420857429504395,1.0
117100,0.0100,-0.190,0.886,0.669,0.478,0.236,0.006201900076121092,0.15354330837726593,0.04927443712949753,0.28323107957839966,1.0
117150,0.0100,-0.140,0.886,0.669,0.478,0.236,0.0030265445820987225,0.1721051186323166,0.022681251168251038,0.30645716190338135,1.0
117200,0.0100,-0.260,0.886,0.669,0.478,0.236,0.0038533241022378206,0.03703956678509712,0.026097144931554794,0.286502480506897,1.0
117250,0.0100,-0.250,0.886,0.669,0.478,0.236,0.0021838503889739513,0.04457326605916023,0.021498117595911026,0.27644476294517517,1.0
117300,0.0100,-0.090,0.886,0.669,0.478,0.236,0.006945347413420677,0.08428800851106644,0.040517356246709824,0.2860874831676483,1.0
117350,0.0100,-0.180,0.886,0.669,0.478,0.236,0.0017122139688581228,0.022351743653416634,0.05601954460144043,0.26070713996887207,1.0
117400,0.0100,-0.310,0.886,0.669,0.478,0.236,0.001651813625358045,0.13135668635368347,0.011189019307494164,0.3112282156944275,1.0
117450,0.0100,-0.360,0.886,0.669,0.478,0.236,0.0025775027461349964,0.16819164156913757,0.022600239142775536,0.2550048828125,1.0
117500,0.0100,-0.310,0.886,0.669,0.478,0.236,0.0011338836047798395,0.10216140747070312,0.021406887099146843,0.25754231214523315,1.0
117550,0.0100,-0.130,0.886,0.669,0.478,0.236,0.005052621476352215,0.04112572968006134,0.034389205276966095,0.2974182069301605,1.0
117600,0.0100,-0.170,0.886,0.669,0.478,0.236,0.0032465190161019564,0.17088869214057922,0.0300134364515543,0.2559599280357361,1.0
117650,0.0100,-0.250,0.886,0.669,0.478,0.236,0.0034300819970667362,0.0765950158238411,0.02740229293704033,0.3141629993915558,1.0
117700,0.0100,-0.240,0.886,0.669,0.478,0.236,0.003663611365482211,0.11234962940216064,0.029555464163422585,0.29388362169265747,1.0
117750,0.0100,-0.220,0.886,0.669,0.478,0.236,0.00492888456210494,0.16240781545639038,0.05160314962267876,0.28345733880996704,1.0
117800,0.0100,-0.270,0.886,0.669,0.478,0.236,0.004369149915874004,0.03164662420749664,0.030549898743629456,0.27053970098495483,1.0
117850,0.0100,-0.400,0.886,0.669,0.478,0.236,0.001295688794925809,0.11266165226697922,0.03131486847996712,0.2773752212524414,1.0
117900,0.0100,-0.340,0.886,0.669,0.478,0.236,0.005551252979785204,0.13308265805244446,0.045113515108823776,0.26286596059799194,1.0
117950,0.0100,-0.140,0.886,0.669,0.478,0.236,0.004274284467101097,0.044510722160339355,0.03087611123919487,0.30123257637023926,1.0
118000,0.0100,-0.060,0.886,0.669,0.478,0.236,0.006233790889382362,0.057213813066482544,0.03982772305607796,0.2892634868621826,1.0
118050,0.0100,-0.150,0.886,0.669,0.478,0.236,0.006850778125226498,0.15844061970710754,0.05180649086833,0.30591630935668945,1.0
118100,0.0100,-0.210,0.886,0.669,0.478,0.236,0.005456255283206701,-0.002136286348104477,0.09227468818426132,0.2957550883293152,1.0
118150,0.0100,-0.160,0.886,0.669,0.478,0.236,0.0025469448883086443,0.18986965715885162,0.016224682331085205,0.31950265169143677,1.0
118200,0.0100,-0.150,0.886,0.669,0.478,0.236,0.005098234862089157,0.22147804498672485,0.04471830651164055,0.2996603548526764,1.0
118250,0.0100,-0.130,0.886,0.669,0.478,0.236,0.001520003192126751,0.09752544015645981,0.028159111738204956,0.2689971327781677,1.0
118300,0.0100,-0.160,0.886,0.669,0.479,0.236,0.00541909271851182,0.09787280857563019,0.03908583149313927,0.29027020931243896,1.0
118350,0.0100,-0.150,0.886,0.669,0.479,0.236,0.003435147926211357,0.03478093817830086,0.030359290540218353,0.26539379358291626,1.0
118400,0.0100,-0.180,0.886,0.669,0.479,0.236,0.002586939837783575,0.05205584689974785,0.013935055583715439,0.3426487147808075,1.0
118450,0.0100,-0.200,0.886,0.669,0.479,0.236,0.004874927923083305,0.01957317441701889,0.04117773845791817,0.2740488648414612,1.0
118500,0.0100,-0.220,0.886,0.669,0.479,0.236,0.0025738300755620003,0.02316586673259735,0.02019459567964077,0.2749142050743103,1.0
118550,0.0100,-0.290,0.886,0.669,0.479,0.236,0.005364168435335159,0.11213236302137375,0.048898763954639435,0.2901332676410675,1.0
118600,0.0100,-0.230,0.886,0.669,0.479,0.236,0.0018164321081712842,0.15874360501766205,0.011814158409833908,0.2744240164756775,1.0
118650,0.0100,-0.190,0.886,0.669,0.479,0.236,0.003099154680967331,0.007915602996945381,0.028371868655085564,0.26004117727279663,1.0
